Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7708,CA-2018-109295,18-Aug-17,22-Aug-17,Same Day,RA-35691,Sarah Lee,Home Office,United States,Los Angeles,Washington,97941,Central,FUR-BO-99968,Furniture,Bookcases,Wall Bookcase,894.23,6,0.0,132.5194
7709,CA-2017-141694,25-Nov-18,01-Dec-18,Same Day,KT-59133,Jane Smith,Home Office,United States,Seattle,Florida,97554,West,FUR-CH-95381,Furniture,Chairs,Mesh Chair,306.56,9,0.2,59.3028
7710,CA-2016-132578,15-Nov-18,21-Nov-18,First Class,BN-23224,Jane Smith,Home Office,United States,Dallas,Washington,96125,Central,FUR-CH-27514,Furniture,Chairs,Executive Chair,585.97,9,0.1,119.8715
7711,CA-2017-182748,02-Dec-18,08-Dec-18,Same Day,DL-81872,Sarah Lee,Corporate,United States,New York,California,90165,East,FUR-CH-39235,Furniture,Chairs,Mesh Chair,514.15,3,0.1,51.2797
7712,CA-2017-190418,05-May-17,07-May-17,Standard Class,KT-38791,Sarah Lee,Corporate,United States,Miami,New York,98598,South,OFF-PA-60648,Office Supplies,Paper,A4 Sheet Pack,925.52,9,0.2,218.8063
7713,CA-2017-111414,23-Apr-18,25-Apr-18,First Class,DL-51770,Emily Davis,Corporate,United States,New York,Florida,94100,West,OFF-ST-93489,Office Supplies,Storage,Sauder Shelf,583.14,1,0.0,127.1253
7714,CA-2018-139414,18-Apr-18,23-Apr-18,Second Class,SM-52932,Michael Chen,Home Office,United States,Dallas,California,95451,East,TEC-PH-25488,Technology,Phones,iPhone 13,978.37,9,0.1,122.7908
7715,CA-2018-182768,03-Dec-17,10-Dec-17,Same Day,RA-86813,Sarah Lee,Home Office,United States,Dallas,New York,90359,South,FUR-CH-31985,Furniture,Chairs,Executive Chair,848.99,10,0.5,47.341
7716,CA-2017-172474,16-Apr-16,17-Apr-16,Second Class,DL-60276,John Brown,Corporate,United States,Los Angeles,New York,98405,East,OFF-AR-92305,Office Supplies,Art,Newell 327,174.44,7,0.3,7.7399
7717,CA-2016-195603,03-Aug-16,05-Aug-16,Same Day,SM-89888,Bradley Nguyen,Corporate,United States,Dallas,California,95449,West,TEC-AC-73177,Technology,Accessories,Webcam,645.46,5,0.5,36.2742
7718,CA-2018-190322,06-Nov-18,08-Nov-18,Standard Class,SM-72080,Emily Davis,Corporate,United States,Dallas,Washington,95794,South,FUR-BO-45355,Furniture,Bookcases,Wall Bookcase,373.92,8,0.5,20.2628
7719,CA-2018-196502,18-Jul-16,20-Jul-16,Standard Class,KT-56638,Emily Davis,Corporate,United States,Miami,Washington,93393,South,TEC-PH-48017,Technology,Phones,Samsung Galaxy,415.45,7,0.0,33.3174
7720,CA-2016-154393,06-Aug-18,09-Aug-18,Second Class,BN-47974,John Brown,Consumer,United States,Seattle,Florida,96350,South,FUR-BO-26192,Furniture,Bookcases,Wall Bookcase,977.4,6,0.0,232.4235
7721,CA-2018-171228,22-Nov-18,28-Nov-18,Standard Class,BN-18263,Ruben Ausman,Corporate,United States,New York,Washington,94537,West,TEC-PH-72108,Technology,Phones,OnePlus 9,669.64,7,0.0,116.2285
7722,CA-2016-164486,06-Jul-18,12-Jul-18,Second Class,BN-84266,Michael Chen,Consumer,United States,Seattle,Texas,90892,East,OFF-PA-77159,Office Supplies,Paper,Note Pad,781.71,3,0.0,61.4116
7723,CA-2016-166571,11-Feb-17,14-Feb-17,Same Day,KT-41530,Jane Smith,Consumer,United States,New York,Washington,98432,Central,OFF-AR-39646,Office Supplies,Art,Newell 317,591.69,3,0.3,103.4268
7724,CA-2017-140464,28-Dec-16,30-Dec-16,Second Class,RA-88139,Michael Chen,Home Office,United States,Miami,California,91813,South,FUR-BO-78751,Furniture,Bookcases,5-Shelf Bookcase,500.55,9,0.2,24.6488
7725,CA-2018-149769,01-Sep-16,05-Sep-16,Second Class,SM-71228,John Brown,Home Office,United States,New York,New York,93398,East,TEC-AC-93058,Technology,Accessories,Webcam,879.53,4,0.5,98.9726
7726,CA-2018-111949,20-May-17,24-May-17,Same Day,SM-24954,Emily Davis,Corporate,United States,Los Angeles,Florida,94850,Central,TEC-AC-61855,Technology,Accessories,Keyboard,766.41,9,0.5,58.3916
7727,CA-2018-136269,26-May-17,02-Jun-17,Same Day,DL-40826,Emily Davis,Consumer,United States,New York,California,91485,South,FUR-BO-13880,Furniture,Bookcases,Small Bookcase,816.3,8,0.5,89.6608
7728,CA-2016-122779,20-Oct-17,27-Oct-17,Same Day,RA-82060,Sarah Lee,Consumer,United States,Miami,California,96219,West,TEC-AC-11994,Technology,Accessories,Mouse,888.5,9,0.1,145.4678
7729,CA-2017-140746,25-Oct-18,01-Nov-18,Second Class,RA-93028,Bradley Nguyen,Consumer,United States,Seattle,New York,98884,South,OFF-AR-53040,Office Supplies,Art,Newell 327,859.55,6,0.1,165.3027
7730,CA-2016-195473,19-Mar-16,23-Mar-16,Same Day,DL-36650,Emily Davis,Consumer,United States,Dallas,California,91742,East,FUR-TA-33493,Furniture,Tables,Side Table,952.77,4,0.5,112.5212
7731,CA-2016-163338,29-Apr-17,03-May-17,Standard Class,KT-40454,Jane Smith,Home Office,United States,Los Angeles,California,93134,East,OFF-SU-34110,Office Supplies,Supplies,Glue Stick,478.73,10,0.5,36.5646
7732,CA-2016-158663,13-Mar-16,20-Mar-16,Same Day,RA-91882,Emily Davis,Home Office,United States,Los Angeles,Texas,92403,Central,OFF-BI-80330,Office Supplies,Binders,Lever Arch File,17.36,6,0.5,1.4772
7733,CA-2016-156937,09-Jun-16,15-Jun-16,First Class,SM-16835,John Brown,Consumer,United States,Dallas,California,92898,West,FUR-TA-16876,Furniture,Tables,Conference Table,151.95,9,0.5,13.9397
7734,CA-2016-175877,06-Mar-18,13-Mar-18,Second Class,DL-69261,Ruben Ausman,Consumer,United States,New York,Florida,96946,Central,TEC-MA-32912,Technology,Machines,HP Printer,389.28,9,0.0,33.9549
7735,CA-2017-190704,14-Feb-17,17-Feb-17,Standard Class,RA-14390,Sarah Lee,Corporate,United States,New York,Texas,93018,Central,FUR-BO-17639,Furniture,Bookcases,Wall Bookcase,487.38,2,0.2,115.6188
7736,CA-2018-155281,18-Oct-18,24-Oct-18,Same Day,BN-92922,Bradley Nguyen,Consumer,United States,Miami,California,91442,East,OFF-BI-65179,Office Supplies,Binders,D-Ring Binder,185.38,3,0.5,23.6131
7737,CA-2017-144725,26-Dec-18,02-Jan-19,Standard Class,KT-55793,Ruben Ausman,Corporate,United States,New York,Texas,94019,Central,TEC-PH-28411,Technology,Phones,OnePlus 9,172.17,6,0.0,21.3062
7738,CA-2018-172189,03-Sep-16,07-Sep-16,Second Class,KT-37149,Ruben Ausman,Consumer,United States,New York,Texas,94157,West,FUR-TA-51210,Furniture,Tables,Work Desk,339.54,10,0.1,29.3458
7739,CA-2017-167002,23-Mar-17,28-Mar-17,First Class,SM-51330,Bradley Nguyen,Home Office,United States,Los Angeles,New York,92231,Central,TEC-MA-61364,Technology,Machines,Canon Copier,255.18,4,0.0,36.3158
7740,CA-2018-187068,02-Sep-18,08-Sep-18,Second Class,BN-19358,Sarah Lee,Corporate,United States,Seattle,New York,90552,South,OFF-BI-54007,Office Supplies,Binders,D-Ring Binder,728.62,3,0.0,47.0458
7741,CA-2018-137545,17-May-17,23-May-17,Second Class,RA-19861,Emily Davis,Corporate,United States,New York,New York,99247,West,FUR-BO-27585,Furniture,Bookcases,Wall Bookcase,433.79,7,0.2,101.3116
7742,CA-2016-136187,28-May-18,04-Jun-18,Standard Class,RA-56047,Jane Smith,Home Office,United States,Miami,Washington,97875,South,FUR-TA-73079,Furniture,Tables,Side Table,625.33,7,0.3,111.3846
7743,CA-2017-198141,07-Sep-17,11-Sep-17,First Class,KT-15075,John Brown,Home Office,United States,Dallas,California,96643,East,OFF-AR-42738,Office Supplies,Art,Sharpie Marker,72.26,7,0.1,7.3298
7744,CA-2018-171010,04-Apr-18,07-Apr-18,Same Day,DL-57432,Ruben Ausman,Home Office,United States,Dallas,California,97765,West,OFF-BI-75550,Office Supplies,Binders,Lever Arch File,892.2,1,0.3,133.7273
7745,CA-2017-162595,16-Nov-18,22-Nov-18,Second Class,KT-23452,John Brown,Home Office,United States,Seattle,New York,94897,South,TEC-PH-66625,Technology,Phones,Samsung Galaxy,435.45,1,0.5,18.5208
7746,CA-2016-171166,23-Mar-16,24-Mar-16,Same Day,SM-66924,Emily Davis,Home Office,United States,New York,California,91067,Central,OFF-PA-19297,Office Supplies,Paper,Recycled Paper,251.01,3,0.0,14.6577
7747,CA-2017-107723,07-Apr-18,12-Apr-18,First Class,DL-63090,David White,Corporate,United States,New York,Texas,96974,Central,TEC-MA-50042,Technology,Machines,Canon Copier,891.55,7,0.1,185.5975
7748,CA-2016-171728,12-Jan-18,17-Jan-18,Same Day,BN-10023,Bradley Nguyen,Consumer,United States,New York,California,96710,South,FUR-TA-48719,Furniture,Tables,Side Table,753.75,7,0.3,106.0238
7749,CA-2016-131771,19-May-18,24-May-18,Second Class,BN-24849,Bradley Nguyen,Home Office,United States,Dallas,Washington,92091,West,OFF-AR-52547,Office Supplies,Art,Sharpie Marker,61.18,5,0.5,5.4733
7750,CA-2016-105288,05-Nov-18,08-Nov-18,Second Class,SM-95229,Ruben Ausman,Home Office,United States,Seattle,California,92923,East,OFF-AR-57697,Office Supplies,Art,Sharpie Marker,41.48,2,0.1,10.308
7751,CA-2016-161532,26-Mar-16,30-Mar-16,First Class,DL-16530,Michael Chen,Home Office,United States,Seattle,Florida,91945,South,FUR-CH-28279,Furniture,Chairs,Ergo Chair,139.66,4,0.1,33.2244
7752,CA-2016-130313,13-Mar-16,14-Mar-16,First Class,RA-39290,Emily Davis,Home Office,United States,Dallas,Texas,96117,Central,TEC-AC-37089,Technology,Accessories,Webcam,44.72,4,0.0,9.3686
7753,CA-2018-153876,02-Dec-16,03-Dec-16,Standard Class,KT-45832,Jane Smith,Consumer,United States,Seattle,Texas,94162,Central,OFF-AR-69113,Office Supplies,Art,Newell 327,770.92,9,0.2,121.7454
7754,CA-2017-115630,01-Jul-16,08-Jul-16,Standard Class,SM-82622,Emily Davis,Home Office,United States,Miami,Washington,90381,East,TEC-AC-85361,Technology,Accessories,Webcam,275.31,8,0.2,45.7531
7755,CA-2018-109069,16-Jan-17,20-Jan-17,Second Class,DL-48237,Sarah Lee,Corporate,United States,New York,Florida,92723,East,FUR-BO-72856,Furniture,Bookcases,Small Bookcase,473.72,9,0.1,32.2974
7756,CA-2016-164369,07-Apr-17,10-Apr-17,First Class,RA-58823,Jane Smith,Corporate,United States,Miami,Florida,96330,Central,FUR-TA-40966,Furniture,Tables,Conference Table,606.78,1,0.5,61.7084
7757,CA-2016-114698,09-Jun-17,11-Jun-17,Second Class,KT-56332,Ruben Ausman,Home Office,United States,Seattle,Florida,99301,South,TEC-PH-73147,Technology,Phones,OnePlus 9,817.68,10,0.2,153.1899
7758,CA-2017-156808,26-Oct-18,30-Oct-18,First Class,SM-44380,Ruben Ausman,Home Office,United States,Seattle,Texas,95071,Central,FUR-TA-71544,Furniture,Tables,Conference Table,979.75,4,0.3,78.6472
7759,CA-2017-148788,25-Jul-17,31-Jul-17,Same Day,RA-86660,David White,Consumer,United States,New York,Florida,90455,West,FUR-CH-55285,Furniture,Chairs,Mesh Chair,978.32,4,0.0,155.3388
7760,CA-2016-150005,07-Aug-16,11-Aug-16,Second Class,RA-32265,Bradley Nguyen,Consumer,United States,Los Angeles,California,99807,South,TEC-PH-94118,Technology,Phones,OnePlus 9,212.49,8,0.2,45.6803
7761,CA-2017-163806,06-Sep-17,11-Sep-17,Standard Class,RA-93254,Bradley Nguyen,Corporate,United States,Los Angeles,New York,93090,Central,TEC-AC-85284,Technology,Accessories,Mouse,300.34,4,0.2,60.2041
7762,CA-2016-106926,20-Jan-16,24-Jan-16,Same Day,SM-29544,David White,Home Office,United States,Los Angeles,California,97516,Central,FUR-BO-18328,Furniture,Bookcases,5-Shelf Bookcase,478.54,1,0.5,18.3265
7763,CA-2018-140796,30-Jun-17,04-Jul-17,First Class,BN-53089,Emily Davis,Consumer,United States,Miami,New York,93515,West,OFF-PA-43472,Office Supplies,Paper,Note Pad,614.95,9,0.5,58.6949
7764,CA-2018-144748,13-Jun-17,17-Jun-17,Same Day,DL-73850,Emily Davis,Home Office,United States,New York,New York,94036,West,TEC-MA-28799,Technology,Machines,Canon Copier,850.98,1,0.2,152.1868
7765,CA-2017-142059,18-Feb-16,19-Feb-16,Same Day,BN-83193,Jane Smith,Consumer,United States,New York,Florida,95681,Central,TEC-PH-30874,Technology,Phones,Samsung Galaxy,303.54,5,0.1,48.0693
7766,CA-2016-112349,21-Jun-16,24-Jun-16,First Class,DL-69748,Jane Smith,Corporate,United States,Dallas,New York,93523,East,FUR-BO-79407,Furniture,Bookcases,Small Bookcase,696.48,4,0.5,27.9197
7767,CA-2017-162696,29-Apr-18,01-May-18,Standard Class,RA-98018,John Brown,Corporate,United States,Miami,New York,97347,West,OFF-BI-72088,Office Supplies,Binders,Lever Arch File,889.12,6,0.5,85.466
7768,CA-2016-115513,19-Apr-18,26-Apr-18,First Class,DL-95298,Emily Davis,Consumer,United States,Los Angeles,Washington,92308,West,FUR-BO-31795,Furniture,Bookcases,5-Shelf Bookcase,16.58,5,0.1,0.8364
7769,CA-2017-135199,14-Nov-18,17-Nov-18,First Class,RA-65545,John Brown,Corporate,United States,Miami,Texas,98449,East,FUR-TA-93668,Furniture,Tables,Work Desk,118.29,6,0.2,8.2478
7770,CA-2016-193065,13-Feb-17,19-Feb-17,Same Day,KT-44346,Ruben Ausman,Consumer,United States,Seattle,Florida,98266,West,TEC-MA-64201,Technology,Machines,Dell Scanner,200.47,5,0.0,55.9452
7771,CA-2016-191704,04-Mar-17,10-Mar-17,Standard Class,SM-28079,John Brown,Consumer,United States,Miami,Texas,90004,West,TEC-MA-19457,Technology,Machines,Dell Scanner,623.51,5,0.2,83.0863
7772,CA-2018-145000,14-Nov-16,20-Nov-16,Second Class,SM-28231,Michael Chen,Corporate,United States,New York,Florida,98491,East,TEC-MA-77039,Technology,Machines,Dell Scanner,817.06,4,0.3,123.8434
7773,CA-2018-142034,19-Apr-16,26-Apr-16,Same Day,BN-56392,Emily Davis,Consumer,United States,Miami,Texas,99033,East,FUR-BO-98856,Furniture,Bookcases,Wall Bookcase,961.99,8,0.1,116.56
7774,CA-2018-172436,01-Nov-16,07-Nov-16,Standard Class,SM-32621,Jane Smith,Consumer,United States,New York,California,93490,Central,FUR-TA-36752,Furniture,Tables,Side Table,642.63,3,0.3,70.4698
7775,CA-2017-105493,16-Mar-18,22-Mar-18,Second Class,KT-60523,David White,Home Office,United States,New York,Florida,99189,Central,FUR-CH-84203,Furniture,Chairs,Executive Chair,94.3,1,0.3,5.6413
7776,CA-2016-156808,06-Jun-18,11-Jun-18,Standard Class,KT-29383,John Brown,Home Office,United States,Los Angeles,Washington,91050,West,OFF-SU-31198,Office Supplies,Supplies,Stapler,251.98,4,0.3,23.1276
7777,CA-2016-145106,01-Aug-18,04-Aug-18,Standard Class,BN-80601,David White,Consumer,United States,Seattle,Washington,93031,South,FUR-CH-52110,Furniture,Chairs,Mesh Chair,453.19,10,0.2,40.8073
7778,CA-2017-116064,19-Apr-16,25-Apr-16,First Class,DL-24284,John Brown,Home Office,United States,New York,California,90307,West,FUR-CH-84392,Furniture,Chairs,Ergo Chair,64.17,2,0.0,8.1822
7779,CA-2018-157876,03-May-18,08-May-18,Standard Class,KT-99623,Sarah Lee,Consumer,United States,New York,Washington,94498,Central,FUR-BO-98875,Furniture,Bookcases,5-Shelf Bookcase,452.38,10,0.2,35.0398
7780,CA-2018-122495,12-Mar-17,14-Mar-17,First Class,DL-12475,Sarah Lee,Corporate,United States,Miami,Washington,94711,Central,FUR-CH-68936,Furniture,Chairs,Mesh Chair,849.68,2,0.5,77.5487
7781,CA-2018-141433,30-Aug-17,01-Sep-17,Same Day,KT-50069,John Brown,Home Office,United States,Los Angeles,Florida,99060,East,TEC-MA-63973,Technology,Machines,HP Printer,459.47,1,0.0,85.0626
7782,CA-2017-159764,08-Apr-18,12-Apr-18,Standard Class,KT-62678,Emily Davis,Corporate,United States,Seattle,Texas,94038,West,OFF-PA-96858,Office Supplies,Paper,Note Pad,201.55,6,0.0,39.3321
7783,CA-2017-145166,22-Jul-17,23-Jul-17,First Class,KT-51853,Jane Smith,Corporate,United States,New York,Florida,95177,East,OFF-AR-87007,Office Supplies,Art,Newell 327,102.85,5,0.5,9.6152
7784,CA-2017-161900,02-Nov-16,08-Nov-16,Standard Class,DL-49122,David White,Corporate,United States,New York,Washington,92600,East,TEC-PH-77606,Technology,Phones,OnePlus 9,598.08,9,0.2,65.7843
7785,CA-2017-128329,22-Oct-17,23-Oct-17,Second Class,RA-56140,Sarah Lee,Home Office,United States,Seattle,California,91475,West,OFF-BI-78820,Office Supplies,Binders,D-Ring Binder,265.63,5,0.0,23.9996
7786,CA-2017-198727,28-May-16,03-Jun-16,First Class,SM-26618,David White,Consumer,United States,Los Angeles,New York,93521,Central,TEC-AC-19734,Technology,Accessories,Keyboard,423.48,10,0.0,29.3446
7787,CA-2017-162916,01-Sep-18,08-Sep-18,First Class,KT-64963,Michael Chen,Corporate,United States,Los Angeles,Florida,92247,East,OFF-SU-95083,Office Supplies,Supplies,Stapler,717.72,4,0.5,95.6774
7788,CA-2016-143181,05-Nov-16,08-Nov-16,Second Class,RA-72842,John Brown,Home Office,United States,Dallas,Texas,97847,Central,TEC-MA-60270,Technology,Machines,Dell Scanner,743.53,10,0.2,62.7421
7789,CA-2018-129433,12-Apr-18,16-Apr-18,First Class,BN-84456,Ruben Ausman,Corporate,United States,Dallas,New York,91586,East,OFF-AR-24510,Office Supplies,Art,Sharpie Marker,322.26,5,0.3,19.718
7790,CA-2017-199837,13-Feb-17,18-Feb-17,Second Class,KT-39567,John Brown,Consumer,United States,Seattle,Washington,92011,West,OFF-AR-68672,Office Supplies,Art,Newell 327,377.51,8,0.0,77.3495
7791,CA-2016-132739,16-Apr-18,18-Apr-18,First Class,BN-46978,Bradley Nguyen,Consumer,United States,New York,Washington,98888,Central,OFF-AR-67764,Office Supplies,Art,Newell 317,410.35,4,0.5,28.9532
7792,CA-2017-159860,03-Nov-18,09-Nov-18,Standard Class,BN-90547,Bradley Nguyen,Home Office,United States,Miami,Florida,91362,Central,FUR-BO-28509,Furniture,Bookcases,Small Bookcase,313.62,1,0.0,46.6087
7793,CA-2018-121498,02-Apr-18,03-Apr-18,Same Day,BN-82546,Jane Smith,Home Office,United States,Los Angeles,New York,92451,East,OFF-SU-59032,Office Supplies,Supplies,Stapler,813.02,1,0.3,94.8013
7794,CA-2017-177570,12-Jul-17,13-Jul-17,First Class,RA-27176,Emily Davis,Consumer,United States,Miami,Texas,94521,East,FUR-BO-30857,Furniture,Bookcases,Wall Bookcase,882.07,4,0.1,197.3534
7795,CA-2017-119714,29-Sep-16,01-Oct-16,Same Day,DL-59896,Jane Smith,Home Office,United States,Seattle,Washington,99769,East,OFF-PA-78206,Office Supplies,Paper,Note Pad,309.68,3,0.2,20.0589
7796,CA-2018-116553,11-Nov-18,13-Nov-18,First Class,RA-17199,Bradley Nguyen,Consumer,United States,Dallas,Washington,95959,Central,TEC-PH-66446,Technology,Phones,iPhone 13,563.08,6,0.0,127.6764
7797,CA-2017-143591,08-Oct-16,11-Oct-16,Same Day,KT-26323,Ruben Ausman,Home Office,United States,Dallas,New York,96721,South,OFF-AR-67903,Office Supplies,Art,Newell 327,367.85,6,0.5,45.9464
7798,CA-2017-179042,12-Apr-18,14-Apr-18,First Class,KT-35352,Sarah Lee,Consumer,United States,Miami,Washington,96551,West,OFF-BI-38522,Office Supplies,Binders,Lever Arch File,422.22,1,0.5,38.2611
7799,CA-2017-126254,13-May-16,19-May-16,Second Class,BN-62311,Bradley Nguyen,Consumer,United States,Miami,Florida,97894,South,OFF-AR-98767,Office Supplies,Art,Newell 317,250.1,5,0.1,22.6706
7800,CA-2018-136958,26-Jul-17,27-Jul-17,Standard Class,BN-65589,John Brown,Home Office,United States,Dallas,New York,91514,Central,FUR-TA-96106,Furniture,Tables,Conference Table,228.05,9,0.1,30.0958
7801,CA-2017-126434,17-Feb-16,18-Feb-16,Second Class,SM-55850,David White,Corporate,United States,Dallas,Florida,92481,West,FUR-BO-57896,Furniture,Bookcases,5-Shelf Bookcase,460.44,7,0.0,116.2958
7802,CA-2018-143931,27-Aug-17,28-Aug-17,Standard Class,KT-12366,Michael Chen,Home Office,United States,Dallas,California,99205,East,FUR-BO-40927,Furniture,Bookcases,Small Bookcase,867.34,6,0.1,159.0795
7803,CA-2017-153367,02-Sep-17,05-Sep-17,Same Day,DL-82349,Ruben Ausman,Home Office,United States,Miami,Texas,96901,South,FUR-CH-95473,Furniture,Chairs,Ergo Chair,512.94,3,0.1,116.9858
7804,CA-2016-186753,10-Mar-16,12-Mar-16,First Class,SM-33733,Emily Davis,Corporate,United States,Los Angeles,Texas,90518,South,OFF-PA-57427,Office Supplies,Paper,A4 Sheet Pack,445.98,10,0.2,59.0609
7805,CA-2017-161511,12-Jan-17,15-Jan-17,First Class,DL-44318,Sarah Lee,Home Office,United States,New York,New York,98629,East,FUR-CH-25443,Furniture,Chairs,Executive Chair,401.48,2,0.5,43.5798
7806,CA-2018-149616,15-Jul-18,17-Jul-18,Standard Class,BN-86068,Bradley Nguyen,Consumer,United States,Los Angeles,Florida,91599,South,TEC-PH-21377,Technology,Phones,Samsung Galaxy,583.25,10,0.1,66.4676
7807,CA-2016-176652,19-Sep-16,24-Sep-16,Same Day,DL-92045,Sarah Lee,Consumer,United States,Dallas,Washington,99527,West,OFF-PA-92209,Office Supplies,Paper,Recycled Paper,309.39,3,0.5,25.2501
7808,CA-2016-111820,07-Dec-18,13-Dec-18,First Class,SM-72917,John Brown,Consumer,United States,New York,Washington,98116,West,OFF-SU-20367,Office Supplies,Supplies,Stapler,260.28,10,0.0,67.8341
7809,CA-2016-101247,03-Sep-18,05-Sep-18,Second Class,DL-86909,Bradley Nguyen,Home Office,United States,Miami,New York,90163,Central,OFF-PA-38641,Office Supplies,Paper,Note Pad,606.21,2,0.3,30.2799
7810,CA-2016-131158,11-Nov-17,15-Nov-17,Same Day,KT-71939,Bradley Nguyen,Home Office,United States,Dallas,California,94681,East,OFF-ST-74435,Office Supplies,Storage,Eldon Base,924.98,5,0.0,56.6411
7811,CA-2016-168311,16-May-18,21-May-18,Standard Class,KT-45741,Emily Davis,Corporate,United States,Los Angeles,Texas,90956,South,FUR-TA-77184,Furniture,Tables,Conference Table,549.57,9,0.0,34.0908
7812,CA-2016-146593,04-May-17,05-May-17,Second Class,RA-32756,David White,Corporate,United States,Miami,California,99010,West,FUR-CH-25503,Furniture,Chairs,Executive Chair,665.83,10,0.2,153.6327
7813,CA-2018-123437,04-Jun-16,07-Jun-16,Standard Class,SM-31168,Michael Chen,Home Office,United States,Seattle,New York,92796,South,TEC-PH-19323,Technology,Phones,OnePlus 9,65.17,4,0.0,13.8221
7814,CA-2018-168907,04-Jun-18,06-Jun-18,First Class,BN-15910,David White,Consumer,United States,Dallas,Washington,91468,East,OFF-PA-17643,Office Supplies,Paper,A4 Sheet Pack,854.96,1,0.5,34.9079
7815,CA-2018-141126,25-Jul-17,28-Jul-17,Same Day,DL-87532,Michael Chen,Corporate,United States,Dallas,California,99568,East,TEC-PH-15382,Technology,Phones,iPhone 13,967.21,4,0.0,198.5433
7816,CA-2018-111540,06-Oct-16,11-Oct-16,First Class,SM-95596,David White,Home Office,United States,Miami,Texas,90891,Central,FUR-CH-29866,Furniture,Chairs,Ergo Chair,644.98,6,0.5,54.465
7817,CA-2017-119268,10-Jan-16,14-Jan-16,First Class,KT-49484,Jane Smith,Home Office,United States,Miami,New York,93884,West,OFF-SU-67679,Office Supplies,Supplies,Stapler,635.69,6,0.1,77.8492
7818,CA-2016-120737,05-May-16,07-May-16,Second Class,BN-47763,Emily Davis,Consumer,United States,Seattle,Washington,90697,Central,FUR-CH-97489,Furniture,Chairs,Mesh Chair,618.95,5,0.2,71.4829
7819,CA-2018-119768,16-Jan-18,23-Jan-18,Second Class,SM-19531,Bradley Nguyen,Consumer,United States,Seattle,California,96821,West,FUR-CH-91191,Furniture,Chairs,Ergo Chair,745.17,6,0.1,36.4376
7820,CA-2017-116466,26-Nov-16,30-Nov-16,First Class,DL-16683,Ruben Ausman,Consumer,United States,Miami,Texas,91628,West,TEC-AC-68864,Technology,Accessories,Keyboard,250.79,9,0.0,17.6654
7821,CA-2018-181427,15-Oct-17,18-Oct-17,Second Class,KT-21784,John Brown,Corporate,United States,Los Angeles,California,95093,Central,OFF-SU-51811,Office Supplies,Supplies,Stapler,138.44,3,0.0,20.5225
7822,CA-2017-129516,15-Jun-18,19-Jun-18,Standard Class,SM-59062,John Brown,Home Office,United States,Los Angeles,California,94546,East,OFF-BI-78375,Office Supplies,Binders,D-Ring Binder,401.36,8,0.3,50.5296
7823,CA-2017-168439,03-Jul-18,05-Jul-18,First Class,RA-50181,Sarah Lee,Consumer,United States,Los Angeles,Texas,96491,Central,FUR-CH-91461,Furniture,Chairs,Ergo Chair,668.78,7,0.1,158.2151
7824,CA-2018-150696,10-Sep-18,14-Sep-18,Second Class,SM-72703,David White,Corporate,United States,Dallas,Washington,93855,Central,TEC-AC-14378,Technology,Accessories,Webcam,297.66,1,0.0,38.5432
7825,CA-2017-161510,10-Nov-16,12-Nov-16,Standard Class,KT-77812,Ruben Ausman,Corporate,United States,Los Angeles,Washington,92042,West,OFF-PA-80059,Office Supplies,Paper,Recycled Paper,140.99,8,0.2,32.3219
7826,CA-2017-126968,19-Jul-16,20-Jul-16,Second Class,SM-63380,Emily Davis,Consumer,United States,Los Angeles,Washington,90036,West,TEC-AC-38158,Technology,Accessories,Mouse,275.79,6,0.3,28.6658
7827,CA-2016-129809,10-Jun-18,17-Jun-18,Same Day,KT-73159,Bradley Nguyen,Consumer,United States,Miami,Texas,97820,East,OFF-ST-74340,Office Supplies,Storage,Sauder Shelf,653.13,8,0.5,36.484
7828,CA-2017-129975,20-Sep-16,25-Sep-16,Second Class,KT-70044,Michael Chen,Consumer,United States,New York,California,99483,West,TEC-AC-59587,Technology,Accessories,Keyboard,32.21,7,0.3,6.4638
7829,CA-2016-168308,09-May-16,11-May-16,Standard Class,KT-82881,Emily Davis,Corporate,United States,Dallas,New York,95323,West,FUR-TA-86095,Furniture,Tables,Work Desk,99.8,10,0.2,13.2664
7830,CA-2017-128014,29-Mar-16,01-Apr-16,Standard Class,DL-57519,David White,Consumer,United States,New York,California,98359,South,TEC-AC-82838,Technology,Accessories,Webcam,424.13,3,0.1,55.3379
7831,CA-2018-107385,02-Apr-16,05-Apr-16,First Class,RA-39972,John Brown,Corporate,United States,New York,Washington,92996,West,TEC-MA-99509,Technology,Machines,HP Printer,45.12,4,0.1,6.5884
7832,CA-2018-108881,26-May-16,01-Jun-16,First Class,BN-76857,David White,Corporate,United States,Dallas,Florida,95388,Central,OFF-AR-27240,Office Supplies,Art,Newell 317,713.98,4,0.5,63.1383
7833,CA-2016-144241,06-Feb-18,08-Feb-18,Standard Class,DL-43972,Emily Davis,Consumer,United States,Los Angeles,Texas,98600,Central,TEC-MA-16713,Technology,Machines,Dell Scanner,548.67,3,0.1,120.8881
7834,CA-2016-198936,20-Jul-17,26-Jul-17,Second Class,BN-18597,Bradley Nguyen,Corporate,United States,New York,New York,92995,South,FUR-CH-97177,Furniture,Chairs,Ergo Chair,147.62,2,0.3,10.1737
